mark_x,strikePrice,underlyingPrice,theoreticalOptionValue,timeValue,volatility,vega,delta,gamma,theta,rho,p_L,stock,stock_scale,Percent_profit,classifier,prophet_yhat,prophet_yhat_upper,prophet_yhat_lower
5.6,537.5,525.05,-5.050000000000002,-5.799999999999999,3.0829999999999984,0.129,0.065,-0.004,0.10699999999999996,0.040999999999999995,3.09,32,NVDA,55.17857142857143,1,574.7798387378986,617.9037070833228,536.9176859735309
5.5,540.0,525.05,-5.300000000000002,-5.5900000000000025,4.342000000000007,0.13699999999999998,0.08000000000000003,-0.004,0.06299999999999993,0.040999999999999995,2.54,32,NVDA,46.18181818181819,0,574.7798387378986,617.9037070833228,536.9176859735309
0.31,33.0,30.195,-0.125,-0.26,-4.415000000000006,0.005999999999999999,0.063,0.016,-0.005000000000000001,0.001,0.54,33,KSS,174.19354838709683,1,19.174587883967966,22.502851495484798,16.428901535184906
0.23,33.5,30.195,-0.06,-0.24,-15.296,0.004,0.027999999999999997,0.006999999999999999,0.007000000000000003,0.001,0.69,33,KSS,299.99999999999994,1,19.174587883967966,22.502851495484798,16.428901535184906
0.18,34.0,30.195,-0.035,-0.15000000000000002,-17.164,0.003,0.019,0.0059999999999999975,0.006999999999999999,0.001,0.68,33,KSS,377.77777777777777,1,19.174587883967966,22.502851495484798,16.428901535184906
0.11,35.0,30.195,-0.045,-0.09,-12.672999999999995,0.003,0.025,0.009000000000000001,0.0,0.001,0.45,33,KSS,409.09090909090907,1,19.174587883967966,22.502851495484798,16.428901535184906
0.07,36.0,30.195,-0.015,-0.05,-26.36,0.002,0.0060000000000000045,0.0019999999999999983,0.013000000000000001,0.001,0.27,33,KSS,385.71428571428567,1,19.174587883967966,22.502851495484798,16.428901535184906
0.0,200.0,221.14,-0.4339999999999975,-15.1,-7.887999999999997,0.027000000000000003,-0.01999999999999991,0.002,0.001999999999999988,0.034,0.02,34,AMGN,inf,0,227.20709972034734,236.33633850779754,217.21033048066266
0.3499999999999979,202.5,221.14,-0.4439999999999991,-0.35000000000000003,-7.3829999999999965,0.027999999999999997,-0.02099999999999991,0.0009999999999999992,0.0060000000000000045,0.034,-0.43,34,AMGN,-122.85714285714356,0,227.20709972034734,236.33633850779754,217.21033048066266
0.7699999999999996,205.0,221.14,-0.2740000000000009,-13.34,-9.469000000000003,0.019000000000000003,-0.003999999999999893,0.0,0.02500000000000001,0.036000000000000004,-0.5,34,AMGN,-64.93506493506496,0,227.20709972034734,236.33633850779754,217.21033048066266
